chrom,start,end,midpoint,window_size,P1,P2,P3,outgroup,D,Z,sites_used,ABBA,BABA,passes_qc,abs_D,abs_Z
CM017360.1,93300001,93400000,93350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93350001,93450000,93400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93400001,93500000,93450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93450001,93550000,93500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93500001,93600000,93550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93550001,93650000,93600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93600001,93700000,93650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93650001,93750000,93700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93700001,93800000,93750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93750001,93850000,93800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93800001,93900000,93850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93850001,93950000,93900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93900001,94000000,93950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,93950001,94050000,94000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94000001,94100000,94050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94050001,94150000,94100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94100001,94200000,94150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94150001,94250000,94200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94200001,94300000,94250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94250001,94350000,94300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94300001,94400000,94350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94350001,94450000,94400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94400001,94500000,94450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94450001,94550000,94500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94500001,94600000,94550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94550001,94650000,94600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94600001,94700000,94650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94650001,94750000,94700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94700001,94800000,94750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94750001,94850000,94800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94800001,94900000,94850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94850001,94950000,94900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94900001,95000000,94950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,94950001,95050000,95000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95000001,95100000,95050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95050001,95150000,95100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95100001,95200000,95150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95150001,95250000,95200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95200001,95300000,95250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95250001,95350000,95300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95300001,95400000,95350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95350001,95450000,95400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95400001,95500000,95450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95450001,95550000,95500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95500001,95600000,95550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95550001,95650000,95600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95600001,95700000,95650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95650001,95750000,95700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95700001,95800000,95750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95750001,95850000,95800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95800001,95900000,95850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95850001,95950000,95900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95900001,96000000,95950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,95950001,96050000,96000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96000001,96100000,96050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96050001,96150000,96100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96100001,96200000,96150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96150001,96250000,96200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96200001,96300000,96250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96250001,96350000,96300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96300001,96400000,96350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96350001,96450000,96400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96400001,96500000,96450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96450001,96550000,96500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96500001,96600000,96550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96550001,96650000,96600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96600001,96700000,96650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96650001,96750000,96700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96700001,96800000,96750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96750001,96850000,96800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96800001,96900000,96850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96850001,96950000,96900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96900001,97000000,96950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,96950001,97050000,97000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97000001,97100000,97050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97050001,97150000,97100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97100001,97200000,97150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97150001,97250000,97200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97200001,97300000,97250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97250001,97350000,97300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97300001,97400000,97350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97350001,97450000,97400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97400001,97500000,97450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97450001,97550000,97500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97500001,97600000,97550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97550001,97650000,97600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97600001,97700000,97650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97650001,97750000,97700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97700001,97800000,97750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97750001,97850000,97800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97800001,97900000,97850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97850001,97950000,97900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97900001,98000000,97950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,97950001,98050000,98000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98000001,98100000,98050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98050001,98150000,98100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98100001,98200000,98150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98150001,98250000,98200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98200001,98300000,98250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98250001,98350000,98300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98300001,98400000,98350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98350001,98450000,98400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98400001,98500000,98450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98450001,98550000,98500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98500001,98600000,98550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98550001,98650000,98600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98600001,98700000,98650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98650001,98750000,98700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98700001,98800000,98750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98750001,98850000,98800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98800001,98900000,98850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98850001,98950000,98900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98900001,99000000,98950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,98950001,99050000,99000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99000001,99100000,99050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99050001,99150000,99100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99100001,99200000,99150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99150001,99250000,99200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99200001,99300000,99250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99250001,99350000,99300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99300001,99400000,99350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99350001,99450000,99400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99400001,99500000,99450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99450001,99550000,99500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99500001,99600000,99550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99550001,99650000,99600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99600001,99700000,99650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99650001,99750000,99700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99700001,99800000,99750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99750001,99850000,99800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99800001,99900000,99850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99850001,99950000,99900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99900001,100000000,99950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,99950001,100050000,100000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100000001,100100000,100050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100050001,100150000,100100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100100001,100200000,100150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100150001,100250000,100200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100200001,100300000,100250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100250001,100350000,100300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100300001,100400000,100350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100350001,100450000,100400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100400001,100500000,100450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100450001,100550000,100500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100500001,100600000,100550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100550001,100650000,100600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100600001,100700000,100650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100650001,100750000,100700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100700001,100800000,100750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100750001,100850000,100800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100800001,100900000,100850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100850001,100950000,100900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100900001,101000000,100950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,100950001,101050000,101000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101000001,101100000,101050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101050001,101150000,101100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101100001,101200000,101150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101150001,101250000,101200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101200001,101300000,101250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101250001,101350000,101300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101300001,101400000,101350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101350001,101450000,101400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101400001,101500000,101450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101450001,101550000,101500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101500001,101600000,101550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101550001,101650000,101600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101600001,101700000,101650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101650001,101750000,101700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101700001,101800000,101750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101750001,101850000,101800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101800001,101900000,101850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101850001,101950000,101900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101900001,102000000,101950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,101950001,102050000,102000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102000001,102100000,102050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102050001,102150000,102100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102100001,102200000,102150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102150001,102250000,102200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102200001,102300000,102250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102250001,102350000,102300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102300001,102400000,102350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102350001,102450000,102400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102400001,102500000,102450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102450001,102550000,102500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102500001,102600000,102550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102550001,102650000,102600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102600001,102700000,102650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102650001,102750000,102700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102700001,102800000,102750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102750001,102850000,102800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102800001,102900000,102850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102850001,102950000,102900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102900001,103000000,102950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,102950001,103050000,103000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103000001,103100000,103050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103050001,103150000,103100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103100001,103200000,103150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103150001,103250000,103200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103200001,103300000,103250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103250001,103350000,103300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103300001,103400000,103350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103350001,103450000,103400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103400001,103500000,103450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103450001,103550000,103500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103500001,103600000,103550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103550001,103650000,103600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103600001,103700000,103650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103650001,103750000,103700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103700001,103800000,103750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103750001,103850000,103800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103800001,103900000,103850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103850001,103950000,103900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103900001,104000000,103950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,103950001,104050000,104000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104000001,104100000,104050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104050001,104150000,104100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104100001,104200000,104150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104150001,104250000,104200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104200001,104300000,104250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104250001,104350000,104300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104300001,104400000,104350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104350001,104450000,104400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104400001,104500000,104450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104450001,104550000,104500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104500001,104600000,104550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104550001,104650000,104600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104600001,104700000,104650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104650001,104750000,104700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104700001,104800000,104750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104750001,104850000,104800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104800001,104900000,104850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104850001,104950000,104900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104900001,105000000,104950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,104950001,105050000,105000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105000001,105100000,105050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105050001,105150000,105100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105100001,105200000,105150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105150001,105250000,105200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105200001,105300000,105250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105250001,105350000,105300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105300001,105400000,105350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105350001,105450000,105400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105400001,105500000,105450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105450001,105550000,105500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105500001,105600000,105550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105550001,105650000,105600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105600001,105700000,105650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105650001,105750000,105700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105700001,105800000,105750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105750001,105850000,105800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105800001,105900000,105850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105850001,105950000,105900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105900001,106000000,105950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,105950001,106050000,106000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106000001,106100000,106050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106050001,106150000,106100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106100001,106200000,106150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106150001,106250000,106200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106200001,106300000,106250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106250001,106350000,106300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106300001,106400000,106350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106350001,106450000,106400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106400001,106500000,106450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106450001,106550000,106500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106500001,106600000,106550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106550001,106650000,106600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106600001,106700000,106650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106650001,106750000,106700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106700001,106800000,106750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106750001,106850000,106800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106800001,106900000,106850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106850001,106950000,106900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,106900001,107000000,106950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
